id,text,authentic
47011033,"And through a window in a basket was I let down by the wall, and escaped his hands.",TRUE
47012001,It is not expedient for me doubtless to glory. I will come to visions and revelations of the Lord.,TRUE
47012002,"I knew a man in Christ above fourteen years ago, (whether in the body, I cannot tell; or whether out of the body, I cannot tell: God knoweth;) such an one caught up to the third heaven.",TRUE
47012003,"And I knew such a man, (whether in the body, or out of the body, I cannot tell: God knoweth;)",TRUE
47012004,"How that he was caught up into paradise, and heard unspeakable words, which it is not lawful for a man to utter.",TRUE
47012005,"Of such an one will I glory: yet of myself I will not glory, but in mine infirmities.",TRUE
47012006,"For though I would desire to glory, I shall not be a fool; for I will say the truth: but now I forbear, lest any man should think of me above that which he seeth me to be, or that he heareth of me.",TRUE
47012007,"And lest I should be exalted above measure through the abundance of the revelations, there was given to me a thorn in the flesh, the messenger of Satan to buffet me, lest I should be exalted above measure.",TRUE
47012008,"For this thing I besought the Lord thrice, that it might depart from me.",TRUE
47012009,"And he said unto me, My grace is sufficient for thee: for my strength is made perfect in weakness. Most gladly therefore will I rather glory in my infirmities, that the power of Christ may rest upon me.",TRUE
47012010,"Therefore I take pleasure in infirmities, in reproaches, in necessities, in persecutions, in distresses for Christ's sake: for when I am weak, then am I strong.",TRUE
47012011,"I am become a fool in glorying; ye have compelled me: for I ought to have been commended of you: for in nothing am I behind the very chiefest apostles, though I be nothing.",TRUE
47012012,"Truly the signs of an apostle were wrought among you in all patience, in signs, and wonders, and mighty deeds.",TRUE
47012013,"For what is it wherein ye were inferior to other churches, except it be that I myself was not burdensome to you? forgive me this wrong.",TRUE
47012014,"Behold, the third time I am ready to come to you; and I will not be burdensome to you: for I seek not your's but you: for the children ought not to lay up for the parents, but the parents for the children.",TRUE
47012015,"And I will very gladly spend and be spent for you; though the more abundantly I love you, the less I be loved.",TRUE
47012016,"But be it so, I did not burden you: nevertheless, being crafty, I caught you with guile.",TRUE
47012017,Did I make a gain of you by any of them whom I sent unto you?,TRUE
47012018,"I desired Titus, and with him I sent a brother. Did Titus make a gain of you? walked we not in the same spirit? walked we not in the same steps?",TRUE
47012019,"Again, think ye that we excuse ourselves unto you? we speak before God in Christ: but we do all things, dearly beloved, for your edifying.",TRUE
47012020,"For I fear, lest, when I come, I shall not find you such as I would, and that I shall be found unto you such as ye would not: lest there be debates, envyings, wraths, strifes, backbitings, whisperings, swellings, tumults:",TRUE
47012021,"And lest, when I come again, my God will humble me among you, and that I shall bewail many which have sinned already, and have not repented of the uncleanness and fornication and lasciviousness which they have committed.",TRUE
47013001,This is the third time I am coming to you. In the mouth of two or three witnesses shall every word be established.,TRUE
47013002,"I told you before, and foretell you, as if I were present, the second time; and being absent now I write to them which heretofore have sinned, and to all other, that, if I come again, I will not spare:",TRUE
47013003,"Since ye seek a proof of Christ speaking in me, which to you-ward is not weak, but is mighty in you.",TRUE
47013004,"For though he was crucified through weakness, yet he liveth by the power of God. For we also are weak in him, but we shall live with him by the power of God toward you.",TRUE
47013005,"Examine yourselves, whether ye be in the faith; prove your own selves. Know ye not your own selves, how that Jesus Christ is in you, except ye be reprobates?",TRUE
47013006,But I trust that ye shall know that we are not reprobates.,TRUE
47013007,"Now I pray to God that ye do no evil; not that we should appear approved, but that ye should do that which is honest, though we be as reprobates.",TRUE
47013008,"For we can do nothing against the truth, but for the truth.",TRUE
47013009,"For we are glad, when we are weak, and ye are strong: and this also we wish, even your perfection.",TRUE
47013010,"Therefore I write these things being absent, lest being present I should use sharpness, according to the power which the Lord hath given me to edification, and not to destruction.",TRUE
47013011,"Finally, brethren, farewell. Be perfect, be of good comfort, be of one mind, live in peace; and the God of love and peace shall be with you.",TRUE
47013012,Greet one another with an holy kiss.,TRUE
47013013,All the saints salute you.,TRUE
47013014,"The grace of the Lord Jesus Christ, and the love of God, and the communion of the Holy Ghost, be with you all. Amen.",TRUE
48001001,"Paul, an apostle, (not of men, neither by man, but by Jesus Christ, and God the Father, who raised him from the dead;)",TRUE
48001002,"And all the brethren which are with me, unto the churches of Galatia:",TRUE
48001003,"Grace be to you and peace from God the Father, and from our Lord Jesus Christ,",TRUE
48001004,"Who gave himself for our sins, that he might deliver us from this present evil world, according to the will of God and our Father:",TRUE
48001005,To whom be glory for ever and ever. Amen.,TRUE
48001006,I marvel that ye are so soon removed from him that called you into the grace of Christ unto another gospel:,TRUE
48001007,"Which is not another; but there be some that trouble you, and would pervert the gospel of Christ.",TRUE
48001008,"But though we, or an angel from heaven, preach any other gospel unto you than that which we have preached unto you, let him be accursed.",TRUE
48001009,"As we said before, so say I now again, if any man preach any other gospel unto you than that ye have received, let him be accursed.",TRUE
48001010,"For do I now persuade men, or God? or do I seek to please men? for if I yet pleased men, I should not be the servant of Christ.",TRUE
48001011,"But I certify you, brethren, that the gospel which was preached of me is not after man.",TRUE
48001012,"For I neither received it of man, neither was I taught it, but by the revelation of Jesus Christ.",TRUE
48001013,"For ye have heard of my conversation in time past in the Jews' religion, how that beyond measure I persecuted the church of God, and wasted it:",TRUE
48001014,"And profited in the Jews' religion above many my equals in mine own nation, being more exceedingly zealous of the traditions of my fathers.",TRUE
48001015,"But when it pleased God, who separated me from my mother's womb, and called me by his grace,",TRUE
48001016,"To reveal his Son in me, that I might preach him among the heathen; immediately I conferred not with flesh and blood:",TRUE
48001017,"Neither went I up to Jerusalem to them which were apostles before me; but I went into Arabia, and returned again unto Damascus.",TRUE
48001018,"Then after three years I went up to Jerusalem to see Peter, and abode with him fifteen days.",TRUE
48001019,"But other of the apostles saw I none, save James the Lord's brother.",TRUE
48001020,"Now the things which I write unto you, behold, before God, I lie not.",TRUE
48001021,Afterwards I came into the regions of Syria and Cilicia;,TRUE
48001022,And was unknown by face unto the churches of Judaea which were in Christ:,TRUE
48001023,"But they had heard only, That he which persecuted us in times past now preacheth the faith which once he destroyed.",TRUE
48001024,And they glorified God in me.,TRUE
48002001,"Then fourteen years after I went up again to Jerusalem with Barnabas, and took Titus with me also.",TRUE
48002002,"And I went up by revelation, and communicated unto them that gospel which I preach among the Gentiles, but privately to them which were of reputation, lest by any means I should run, or had run, in vain.",TRUE
48002003,"But neither Titus, who was with me, being a Greek, was compelled to be circumcised:",TRUE
48002004,"And that because of false brethren unawares brought in, who came in privily to spy out our liberty which we have in Christ Jesus, that they might bring us into bondage:",TRUE
48002005,"To whom we gave place by subjection, no, not for an hour; that the truth of the gospel might continue with you.",TRUE
48002006,"But of these who seemed to be somewhat, (whatsoever they were, it maketh no matter to me: God accepteth no man's person:) for they who seemed to be somewhat in conference added nothing to me:",TRUE
48002007,"But contrariwise, when they saw that the gospel of the uncircumcision was committed unto me, as the gospel of the circumcision was unto Peter;",TRUE
48002008,"(For he that wrought effectually in Peter to the apostleship of the circumcision, the same was mighty in me toward the Gentiles:)",TRUE
48002009,"And when James, Cephas, and John, who seemed to be pillars, perceived the grace that was given unto me, they gave to me and Barnabas the right hands of fellowship; that we should go unto the heathen, and they unto the circumcision.",TRUE
48002010,Only they would that we should remember the poor; the same which I also was forward to do.,TRUE
48002011,"But when Peter was come to Antioch, I withstood him to the face, because he was to be blamed.",TRUE
48002012,"For before that certain came from James, he did eat with the Gentiles: but when they were come, he withdrew and separated himself, fearing them which were of the circumcision.",TRUE
48002013,And the other Jews dissembled likewise with him; insomuch that Barnabas also was carried away with their dissimulation.,TRUE
48002014,"But when I saw that they walked not uprightly according to the truth of the gospel, I said unto Peter before them all, If thou, being a Jew, livest after the manner of Gentiles, and not as do the Jews, why compellest thou the Gentiles to live as do the Jews?",TRUE
48002015,"We who are Jews by nature, and not sinners of the Gentiles,",TRUE
48002016,"Knowing that a man is not justified by the works of the law, but by the faith of Jesus Christ, even we have believed in Jesus Christ, that we might be justified by the faith of Christ, and not by the works of the law: for by the works of the law shall no flesh be justified.",TRUE
48002017,"But if, while we seek to be justified by Christ, we ourselves also are found sinners, is therefore Christ the minister of sin? God forbid.",TRUE
48002018,"For if I build again the things which I destroyed, I make myself a transgressor.",TRUE
48002019,"For I through the law am dead to the law, that I might live unto God.",TRUE
48002020,"I am crucified with Christ: neverthless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.",TRUE
48002021,"I do not frustrate the grace of God: for if righteousness come by the law, then Christ is dead in vain.",TRUE
48003001,"O foolish Galatians, who hath bewitched you, that ye should not obey the truth, before whose eyes Jesus Christ hath been evidently set forth, crucified among you?",TRUE
48003002,"This only would I learn of you, Received ye the Spirit by the works of the law, or by the hearing of faith?",TRUE
48003003,"Are ye so foolish? having begun in the Spirit, are ye now made perfect by the flesh?",TRUE
48003004,Have ye suffered so many things in vain? if it be yet in vain.,TRUE
48003005,"He therefore that ministereth to you the Spirit, and worketh miracles among you, doeth he it by the works of the law, or by the hearing of faith?",TRUE
48003006,"Even as Abraham believed God, and it was accounted to him for righteousness.",TRUE
48003007,"Know ye therefore that they which are of faith, the same are the children of Abraham.",TRUE
48003008,"And the scripture, foreseeing that God would justify the heathen through faith, preached before the gospel unto Abraham, saying, In thee shall all nations be blessed.",TRUE
48003009,So then they which be of faith are blessed with faithful Abraham.,TRUE
48003010,"For as many as are of the works of the law are under the curse: for it is written, Cursed is every one that continueth not in all things which are written in the book of the law to do them.",TRUE
48003011,"But that no man is justified by the law in the sight of God, it is evident: for, The just shall live by faith.",TRUE
48003012,"And the law is not of faith: but, The man that doeth them shall live in them.",TRUE
48003013,"Christ hath redeemed us from the curse of the law, being made a curse for us: for it is written, Cursed is every one that hangeth on a tree:",TRUE
48003014,That the blessing of Abraham might come on the Gentiles through Jesus Christ; that we might receive the promise of the Spirit through faith.,TRUE
48003015,"Brethren, I speak after the manner of men; Though it be but a man's covenant, yet if it be confirmed, no man disannulleth, or addeth thereto.",TRUE
48003016,"Now to Abraham and his seed were the promises made. He saith not, And to seeds, as of many; but as of one, And to thy seed, which is Christ.",TRUE
48003017,"And this I say, that the covenant, that was confirmed before of God in Christ, the law, which was four hundred and thirty years after, cannot disannul, that it should make the promise of none effect.",TRUE
48003018,"For if the inheritance be of the law, it is no more of promise: but God gave it to Abraham by promise.",TRUE
48003019,"Wherefore then serveth the law? It was added because of transgressions, till the seed should come to whom the promise was made; and it was ordained by angels in the hand of a mediator.",TRUE
48003020,"Now a mediator is not a mediator of one, but God is one.",TRUE
48003021,"Is the law then against the promises of God? God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law.",TRUE
48003022,"But the scripture hath concluded all under sin, that the promise by faith of Jesus Christ might be given to them that believe.",TRUE
48003023,"But before faith came, we were kept under the law, shut up unto the faith which should afterwards be revealed.",TRUE
48003024,"Wherefore the law was our schoolmaster to bring us unto Christ, that we might be justified by faith.",TRUE
48003025,"But after that faith is come, we are no longer under a schoolmaster.",TRUE
48003026,For ye are all the children of God by faith in Christ Jesus.,TRUE
48003027,For as many of you as have been baptized into Christ have put on Christ.,TRUE
48003028,"There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.",TRUE
48003029,"And if ye be Christ's, then are ye Abraham's seed, and heirs according to the promise.",TRUE
48004001,"Now I say, That the heir, as long as he is a child, differeth nothing from a servant, though he be lord of all;",TRUE
48004002,But is under tutors and governors until the time appointed of the father.,TRUE
48004003,"Even so we, when we were children, were in bondage under the elements of the world:",TRUE
48004004,"But when the fulness of the time was come, God sent forth his Son, made of a woman, made under the law,",TRUE
48004005,"To redeem them that were under the law, that we might receive the adoption of sons.",TRUE
48004006,"And because ye are sons, God hath sent forth the Spirit of his Son into your hearts, crying, Abba, Father.",TRUE
48004007,"Wherefore thou art no more a servant, but a son; and if a son, then an heir of God through Christ.",TRUE
48004008,"Howbeit then, when ye knew not God, ye did service unto them which by nature are no gods.",TRUE
48004009,"But now, after that ye have known God, or rather are known of God, how turn ye again to the weak and beggarly elements, whereunto ye desire again to be in bondage?",TRUE
48004010,"Ye observe days, and months, and times, and years.",TRUE
48004011,"I am afraid of you, lest I have bestowed upon you labour in vain.",TRUE
48004012,"Brethren, I beseech you, be as I am; for I am as ye are: ye have not injured me at all.",TRUE
48004013,Ye know how through infirmity of the flesh I preached the gospel unto you at the first.,TRUE
48004014,"And my temptation which was in my flesh ye despised not, nor rejected; but received me as an angel of God, even as Christ Jesus.",TRUE
48004015,"Where is then the blessedness ye spake of? for I bear you record, that, if it had been possible, ye would have plucked out your own eyes, and have given them to me.",TRUE
48004016,"Am I therefore become your enemy, because I tell you the truth?",TRUE
48004017,"They zealously affect you, but not well; yea, they would exclude you, that ye might affect them.",TRUE
48004018,"But it is good to be zealously affected always in a good thing, and not only when I am present with you.",TRUE
48004019,"My little children, of whom I travail in birth again until Christ be formed in you,",TRUE
48004020,"I desire to be present with you now, and to change my voice; for I stand in doubt of you.",TRUE
48004021,"Tell me, ye that desire to be under the law, do ye not hear the law?",TRUE
48004022,"For it is written, that Abraham had two sons, the one by a bondmaid, the other by a freewoman.",TRUE
48004023,But he who was of the bondwoman was born after the flesh; but he of the freewoman was by promise.,TRUE
48004024,"Which things are an allegory: for these are the two covenants; the one from the mount Sinai, which gendereth to bondage, which is Agar.",TRUE
48004025,"For this Agar is mount Sinai in Arabia, and answereth to Jerusalem which now is, and is in bondage with her children.",TRUE
48004026,"But Jerusalem which is above is free, which is the mother of us all.",TRUE
48004027,"For it is written, Rejoice, thou barren that bearest not; break forth and cry, thou that travailest not: for the desolate hath many more children than she which hath an husband.",TRUE
48004028,"Now we, brethren, as Isaac was, are the children of promise.",TRUE
48004029,"But as then he that was born after the flesh persecuted him that was born after the Spirit, even so it is now.",TRUE
48004030,Nevertheless what saith the scripture? Cast out the bondwoman and her son: for the son of the bondwoman shall not be heir with the son of the freewoman.,TRUE
48004031,"So then, brethren, we are not children of the bondwoman, but of the free.",TRUE
48005001,"Stand fast therefore in the liberty wherewith Christ hath made us free, and be not entangled again with the yoke of bondage.",TRUE
48005002,"Behold, I Paul say unto you, that if ye be circumcised, Christ shall profit you nothing.",TRUE
48005003,"For I testify again to every man that is circumcised, that he is a debtor to do the whole law.",TRUE
48005004,"Christ is become of no effect unto you, whosoever of you are justified by the law; ye are fallen from grace.",TRUE
48005005,For we through the Spirit wait for the hope of righteousness by faith.,TRUE
48005006,"For in Jesus Christ neither circumcision availeth any thing, nor uncircumcision; but faith which worketh by love.",TRUE
48005007,Ye did run well; who did hinder you that ye should not obey the truth?,TRUE
48005008,This persuasion cometh not of him that calleth you.,TRUE
48005009,A little leaven leaveneth the whole lump.,TRUE
48005010,"I have confidence in you through the Lord, that ye will be none otherwise minded: but he that troubleth you shall bear his judgment, whosoever he be.",TRUE
48005011,"And I, brethren, if I yet preach circumcision, why do I yet suffer persecution? then is the offence of the cross ceased.",TRUE
48005012,I would they were even cut off which trouble you.,TRUE
48005013,"For, brethren, ye have been called unto liberty; only use not liberty for an occasion to the flesh, but by love serve one another.",TRUE
48005014,"For all the law is fulfilled in one word, even in this; Thou shalt love thy neighbour as thyself.",TRUE
48005015,"But if ye bite and devour one another, take heed that ye be not consumed one of another.",TRUE
48005016,"This I say then, Walk in the Spirit, and ye shall not fulfil the lust of the flesh.",TRUE
48005017,"For the flesh lusteth against the Spirit, and the Spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye would.",TRUE
48005018,"But if ye be led of the Spirit, ye are not under the law.",TRUE
48005019,"Now the works of the flesh are manifest, which are these; Adultery, fornication, uncleanness, lasciviousness,",TRUE
48005020,"Idolatry, witchcraft, hatred, variance, emulations, wrath, strife, seditions, heresies,",TRUE
48005021,"Envyings, murders, drunkenness, revellings, and such like: of the which I tell you before, as I have also told you in time past, that they which do such things shall not inherit the kingdom of God.",TRUE
48005022,"But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,",TRUE
48005023,"Meekness, temperance: against such there is no law.",TRUE
48005024,And they that are Christ's have crucified the flesh with the affections and lusts.,TRUE
48005025,"If we live in the Spirit, let us also walk in the Spirit.",TRUE
48005026,"Let us not be desirous of vain glory, provoking one another, envying one another.",TRUE
48006001,"Brethren, if a man be overtaken in a fault, ye which are spiritual, restore such an one in the spirit of meekness; considering thyself, lest thou also be tempted.",TRUE
48006002,"Bear ye one another's burdens, and so fulfil the law of Christ.",TRUE
48006003,"For if a man think himself to be something, when he is nothing, he deceiveth himself.",TRUE
48006004,"But let every man prove his own work, and then shall he have rejoicing in himself alone, and not in another.",TRUE
48006005,For every man shall bear his own burden.,TRUE
48006006,Let him that is taught in the word communicate unto him that teacheth in all good things.,TRUE
48006007,"Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap.",TRUE
48006008,For he that soweth to his flesh shall of the flesh reap corruption; but he that soweth to the Spirit shall of the Spirit reap life everlasting.,TRUE
48006009,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.",TRUE
48006010,"As we have therefore opportunity, let us do good unto all men, especially unto them who are of the household of faith.",TRUE
48006011,Ye see how large a letter I have written unto you with mine own hand.,TRUE
48006012,"As many as desire to make a fair shew in the flesh, they constrain you to be circumcised; only lest they should suffer persecution for the cross of Christ.",TRUE
48006013,"For neither they themselves who are circumcised keep the law; but desire to have you circumcised, that they may glory in your flesh.",TRUE
48006014,"But God forbid that I should glory, save in the cross of our Lord Jesus Christ, by whom the world is crucified unto me, and I unto the world.",TRUE
48006015,"For in Christ Jesus neither circumcision availeth any thing, nor uncircumcision, but a new creature.",TRUE
48006016,"And as many as walk according to this rule, peace be on them, and mercy, and upon the Israel of God.",TRUE
48006017,From henceforth let no man trouble me: for I bear in my body the marks of the Lord Jesus.,TRUE
48006018,"Brethren, the grace of our Lord Jesus Christ be with your spirit. Amen.",TRUE
50001001,"Paul and Timotheus, the servants of Jesus Christ, to all the saints in Christ Jesus which are at Philippi, with the bishops and deacons:",TRUE
50001002,"Grace be unto you, and peace, from God our Father, and from the Lord Jesus Christ.",TRUE
50001003,"I thank my God upon every remembrance of you,",TRUE
50001004,"Always in every prayer of mine for you all making request with joy,",TRUE
50001005,For your fellowship in the gospel from the first day until now;,TRUE
50001006,"Being confident of this very thing, that he which hath begun a good work in you will perform it until the day of Jesus Christ:",TRUE
50001007,"Even as it is meet for me to think this of you all, because I have you in my heart; inasmuch as both in my bonds, and in the defence and confirmation of the gospel, ye all are partakers of my grace.",TRUE
50001008,"For God is my record, how greatly I long after you all in the bowels of Jesus Christ.",TRUE
50001009,"And this I pray, that your love may abound yet more and more in knowledge and in all judgment;",TRUE
50001010,That ye may approve things that are excellent; that ye may be sincere and without offence till the day of Christ.,TRUE
50001011,"Being filled with the fruits of righteousness, which are by Jesus Christ, unto the glory and praise of God.",TRUE
50001012,"But I would ye should understand, brethren, that the things which happened unto me have fallen out rather unto the furtherance of the gospel;",TRUE
50001013,"So that my bonds in Christ are manifest in all the palace, and in all other places;",TRUE
50001014,"And many of the brethren in the Lord, waxing confident by my bonds, are much more bold to speak the word without fear.",TRUE
50001015,Some indeed preach Christ even of envy and strife; and some also of good will:,TRUE
50001016,"The one preach Christ of contention, not sincerely, supposing to add affliction to my bonds:",TRUE
50001017,"But the other of love, knowing that I am set for the defence of the gospel.",TRUE
50001018,"What then? notwithstanding, every way, whether in pretence, or in truth, Christ is preached; and I therein do rejoice, yea, and will rejoice.",TRUE
50001019,"For I know that this shall turn to my salvation through your prayer, and the supply of the Spirit of Jesus Christ,",TRUE
50001020,"According to my earnest expectation and my hope, that in nothing I shall be ashamed, but that with all boldness, as always, so now also Christ shall be magnified in my body, whether it be by life, or by death.",TRUE
50001021,"For to me to live is Christ, and to die is gain.",TRUE
50001022,"But if I live in the flesh, this is the fruit of my labour: yet what I shall choose I wot not.",TRUE
50001023,"For I am in a strait betwixt two, having a desire to depart, and to be with Christ; which is far better:",TRUE
50001024,Nevertheless to abide in the flesh is more needful for you.,TRUE
50001025,"And having this confidence, I know that I shall abide and continue with you all for your furtherance and joy of faith;",TRUE
50001026,That your rejoicing may be more abundant in Jesus Christ for me by my coming to you again.,TRUE
50001027,"Only let your conversation be as it becometh the gospel of Christ: that whether I come and see you, or else be absent, I may hear of your affairs, that ye stand fast in one spirit, with one mind striving together for the faith of the gospel;",TRUE
50001028,"And in nothing terrified by your adversaries: which is to them an evident token of perdition, but to you of salvation, and that of God.",TRUE
50001029,"For unto you it is given in the behalf of Christ, not only to believe on him, but also to suffer for his sake;",TRUE
50001030,"Having the same conflict which ye saw in me, and now hear to be in me.",TRUE
50002001,"If there be therefore any consolation in Christ, if any comfort of love, if any fellowship of the Spirit, if any bowels and mercies,",TRUE
50002002,"Fulfil ye my joy, that ye be likeminded, having the same love, being of one accord, of one mind.",TRUE
50002003,Let nothing be done through strife or vainglory; but in lowliness of mind let each esteem other better than themselves.,TRUE
50002004,"Look not every man on his own things, but every man also on the things of others.",TRUE
50002005,"Let this mind be in you, which was also in Christ Jesus:",TRUE
50002006,"Who, being in the form of God, thought it not robbery to be equal with God:",TRUE
50002007,"But made himself of no reputation, and took upon him the form of a servant, and was made in the likeness of men:",TRUE
50002008,"And being found in fashion as a man, he humbled himself, and became obedient unto death, even the death of the cross.",TRUE
50002009,"Wherefore God also hath highly exalted him, and given him a name which is above every name:",TRUE
50002010,"That at the name of Jesus every knee should bow, of things in heaven, and things in earth, and things under the earth;",TRUE
50002011,"And that every tongue should confess that Jesus Christ is Lord, to the glory of God the Father.",TRUE
50002012,"Wherefore, my beloved, as ye have always obeyed, not as in my presence only, but now much more in my absence, work out your own salvation with fear and trembling.",TRUE
50002013,For it is God which worketh in you both to will and to do of his good pleasure.,TRUE
50002014,Do all things without murmurings and disputings:,TRUE
50002015,"That ye may be blameless and harmless, the sons of God, without rebuke, in the midst of a crooked and perverse nation, among whom ye shine as lights in the world;",TRUE
50002016,"Holding forth the word of life; that I may rejoice in the day of Christ, that I have not run in vain, neither laboured in vain.",TRUE
50002017,"Yea, and if I be offered upon the sacrifice and service of your faith, I joy, and rejoice with you all.",TRUE
50002018,"For the same cause also do ye joy, and rejoice with me.",TRUE
50002019,"But I trust in the Lord Jesus to send Timotheus shortly unto you, that I also may be of good comfort, when I know your state.",TRUE
50002020,"For I have no man likeminded, who will naturally care for your state.",TRUE
50002021,"For all seek their own, not the things which are Jesus Christ's.",TRUE
50002022,"But ye know the proof of him, that, as a son with the father, he hath served with me in the gospel.",TRUE
50002023,"Him therefore I hope to send presently, so soon as I shall see how it will go with me.",TRUE
50002024,But I trust in the Lord that I also myself shall come shortly.,TRUE
50002025,"Yet I supposed it necessary to send to you Epaphroditus, my brother, and companion in labour, and fellowsoldier, but your messenger, and he that ministered to my wants.",TRUE
50002026,"For he longed after you all, and was full of heaviness, because that ye had heard that he had been sick.",TRUE
50002027,"For indeed he was sick nigh unto death: but God had mercy on him; and not on him only, but on me also, lest I should have sorrow upon sorrow.",TRUE
50002028,"I sent him therefore the more carefully, that, when ye see him again, ye may rejoice, and that I may be the less sorrowful.",TRUE
50002029,Receive him therefore in the Lord with all gladness; and hold such in reputation:,TRUE
50002030,"Because for the work of Christ he was nigh unto death, not regarding his life, to supply your lack of service toward me.",TRUE
50003001,"Finally, my brethren, rejoice in the Lord. To write the same things to you, to me indeed is not grievous, but for you it is safe.",TRUE
50003002,"Beware of dogs, beware of evil workers, beware of the concision.",TRUE
50003003,"For we are the circumcision, which worship God in the spirit, and rejoice in Christ Jesus, and have no confidence in the flesh.",TRUE
50003004,"Though I might also have confidence in the flesh. If any other man thinketh that he hath whereof he might trust in the flesh, I more:",TRUE
50003005,"Circumcised the eighth day, of the stock of Israel, of the tribe of Benjamin, an Hebrew of the Hebrews; as touching the law, a Pharisee;",TRUE
50003006,"Concerning zeal, persecuting the church; touching the righteousness which is in the law, blameless.",TRUE
50003007,"But what things were gain to me, those I counted loss for Christ.",TRUE
50003008,"Yea doubtless, and I count all things but loss for the excellency of the knowledge of Christ Jesus my Lord: for whom I have suffered the loss of all things, and do count them but dung, that I may win Christ,",TRUE
50003009,"And be found in him, not having mine own righteousness, which is of the law, but that which is through the faith of Christ, the righteousness which is of God by faith:",TRUE
50003010,"That I may know him, and the power of his resurrection, and the fellowship of his sufferings, being made conformable unto his death;",TRUE
50003011,If by any means I might attain unto the resurrection of the dead.,TRUE
50003012,"Not as though I had already attained, either were already perfect: but I follow after, if that I may apprehend that for which also I am apprehended of Christ Jesus.",TRUE
50003013,"Brethren, I count not myself to have apprehended: but this one thing I do, forgetting those things which are behind, and reaching forth unto those things which are before,",TRUE
50003014,I press toward the mark for the prize of the high calling of God in Christ Jesus.,TRUE
50003015,"Let us therefore, as many as be perfect, be thus minded: and if in any thing ye be otherwise minded, God shall reveal even this unto you.",TRUE
50003016,"Nevertheless, whereto we have already attained, let us walk by the same rule, let us mind the same thing.",TRUE
50003017,"Brethren, be followers together of me, and mark them which walk so as ye have us for an ensample.",TRUE
50003018,"(For many walk, of whom I have told you often, and now tell you even weeping, that they are the enemies of the cross of Christ:",TRUE
50003019,"Whose end is destruction, whose God is their belly, and whose glory is in their shame, who mind earthly things.)",TRUE
50003020,"For our conversation is in heaven; from whence also we look for the Saviour, the Lord Jesus Christ:",TRUE
50003021,"Who shall change our vile body, that it may be fashioned like unto his glorious body, according to the working whereby he is able even to subdue all things unto himself.",TRUE
50004001,"Therefore, my brethren dearly beloved and longed for, my joy and crown, so stand fast in the Lord, my dearly beloved.",TRUE
50004002,"I beseech Euodias, and beseech Syntyche, that they be of the same mind in the Lord.",TRUE
50004003,"And I intreat thee also, true yokefellow, help those women which laboured with me in the gospel, with Clement also, and with other my fellowlabourers, whose names are in the book of life.",TRUE
50004004,"Rejoice in the Lord alway: and again I say, Rejoice.",TRUE
50004005,Let your moderation be known unto all men. The Lord is at hand.,TRUE
50004006,Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.,TRUE
50004007,"And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus.",TRUE
50004008,"Finally, brethren, whatsoever things are true, whatsoever things are honest, whatsoever things are just, whatsoever things are pure, whatsoever things are lovely, whatsoever things are of good report; if there be any virtue, and if there be any praise, think on these things.",TRUE
50004009,"Those things, which ye have both learned, and received, and heard, and seen in me, do: and the God of peace shall be with you.",TRUE
50004010,"But I rejoiced in the Lord greatly, that now at the last your care of me hath flourished again; wherein ye were also careful, but ye lacked opportunity.",TRUE
50004011,"Not that I speak in respect of want: for I have learned, in whatsoever state I am, therewith to be content.",TRUE
50004012,"I know both how to be abased, and I know how to abound: every where and in all things I am instructed both to be full and to be hungry, both to abound and to suffer need.",TRUE
50004013,I can do all things through Christ which strengtheneth me.,TRUE
50004014,"Notwithstanding ye have well done, that ye did communicate with my affliction.",TRUE
50004015,"Now ye Philippians know also, that in the beginning of the gospel, when I departed from Macedonia, no church communicated with me as concerning giving and receiving, but ye only.",TRUE
50004016,For even in Thessalonica ye sent once and again unto my necessity.,TRUE
50004017,Not because I desire a gift: but I desire fruit that may abound to your account.,TRUE
50004018,"But I have all, and abound: I am full, having received of Epaphroditus the things which were sent from you, an odour of a sweet smell, a sacrifice acceptable, wellpleasing to God.",TRUE
50004019,But my God shall supply all your need according to his riches in glory by Christ Jesus.,TRUE
50004020,Now unto God and our Father be glory for ever and ever. Amen.,TRUE
50004021,Salute every saint in Christ Jesus. The brethren which are with me greet you.,TRUE
50004022,"All the saints salute you, chiefly they that are of Caesar's household.",TRUE
50004023,The grace of our Lord Jesus Christ be with you all. Amen.,TRUE
52001001,"Paul, and Silvanus, and Timotheus, unto the church of the Thessalonians which is in God the Father and in the Lord Jesus Christ: Grace be unto you, and peace, from God our Father, and the Lord Jesus Christ.",TRUE
52001002,"We give thanks to God always for you all, making mention of you in our prayers;",TRUE
52001003,"Remembering without ceasing your work of faith, and labour of love, and patience of hope in our Lord Jesus Christ, in the sight of God and our Father;",TRUE
52001004,"Knowing, brethren beloved, your election of God.",TRUE
